year,GEOID,NAME,variable,estimate
2011,5000100325,"Addison town, Addison County, Vermont",DP03_0092,32250
2011,5000100325,"Addison town, Addison County, Vermont",DP03_0093,42500
2011,5000100325,"Addison town, Addison County, Vermont",DP03_0094,32200
2011,5000108575,"Bridport town, Addison County, Vermont",DP03_0092,25825
2011,5000108575,"Bridport town, Addison County, Vermont",DP03_0093,41579
2011,5000108575,"Bridport town, Addison County, Vermont",DP03_0094,34258
2011,5000109025,"Bristol town, Addison County, Vermont",DP03_0092,31336
2011,5000109025,"Bristol town, Addison County, Vermont",DP03_0093,44327
2011,5000109025,"Bristol town, Addison County, Vermont",DP03_0094,38750
2011,5000116000,"Cornwall town, Addison County, Vermont",DP03_0092,39107
2011,5000116000,"Cornwall town, Addison County, Vermont",DP03_0093,67566
2011,5000116000,"Cornwall town, Addison County, Vermont",DP03_0094,39231
2011,5000126300,"Ferrisburgh town, Addison County, Vermont",DP03_0092,35884
2011,5000126300,"Ferrisburgh town, Addison County, Vermont",DP03_0093,48871
2011,5000126300,"Ferrisburgh town, Addison County, Vermont",DP03_0094,34565
2011,5000128600,"Goshen town, Addison County, Vermont",DP03_0092,30750
2011,5000128600,"Goshen town, Addison County, Vermont",DP03_0093,51250
2011,5000128600,"Goshen town, Addison County, Vermont",DP03_0094,31944
2011,5000129575,"Granville town, Addison County, Vermont",DP03_0092,22222
2011,5000129575,"Granville town, Addison County, Vermont",DP03_0093,39107
2011,5000129575,"Granville town, Addison County, Vermont",DP03_0094,37500
2011,5000131525,"Hancock town, Addison County, Vermont",DP03_0092,25547
2011,5000131525,"Hancock town, Addison County, Vermont",DP03_0093,43750
2011,5000131525,"Hancock town, Addison County, Vermont",DP03_0094,26250
2011,5000139325,"Leicester town, Addison County, Vermont",DP03_0092,26964
2011,5000139325,"Leicester town, Addison County, Vermont",DP03_0093,38864
2011,5000139325,"Leicester town, Addison County, Vermont",DP03_0094,30833
2011,5000140075,"Lincoln town, Addison County, Vermont",DP03_0092,31655
2011,5000140075,"Lincoln town, Addison County, Vermont",DP03_0093,46528
2011,5000140075,"Lincoln town, Addison County, Vermont",DP03_0094,39000
2011,5000144350,"Middlebury town, Addison County, Vermont",DP03_0092,8676
2011,5000144350,"Middlebury town, Addison County, Vermont",DP03_0093,55028
2011,5000144350,"Middlebury town, Addison County, Vermont",DP03_0094,34286
2011,5000145550,"Monkton town, Addison County, Vermont",DP03_0092,34904
2011,5000145550,"Monkton town, Addison County, Vermont",DP03_0093,48839
2011,5000145550,"Monkton town, Addison County, Vermont",DP03_0094,36591
2011,5000148700,"New Haven town, Addison County, Vermont",DP03_0092,34007
2011,5000148700,"New Haven town, Addison County, Vermont",DP03_0093,45962
2011,5000148700,"New Haven town, Addison County, Vermont",DP03_0094,40000
2011,5000153725,"Orwell town, Addison County, Vermont",DP03_0092,30076
2011,5000153725,"Orwell town, Addison County, Vermont",DP03_0093,39250
2011,5000153725,"Orwell town, Addison County, Vermont",DP03_0094,38300
2011,5000153950,"Panton town, Addison County, Vermont",DP03_0092,24886
2011,5000153950,"Panton town, Addison County, Vermont",DP03_0093,44911
2011,5000153950,"Panton town, Addison County, Vermont",DP03_0094,27426
2011,5000159650,"Ripton town, Addison County, Vermont",DP03_0092,29083
2011,5000159650,"Ripton town, Addison County, Vermont",DP03_0093,36458
2011,5000159650,"Ripton town, Addison County, Vermont",DP03_0094,36000
2011,5000162575,"Salisbury town, Addison County, Vermont",DP03_0092,29224
2011,5000162575,"Salisbury town, Addison County, Vermont",DP03_0093,41016
2011,5000162575,"Salisbury town, Addison County, Vermont",DP03_0094,33229
2011,5000165050,"Shoreham town, Addison County, Vermont",DP03_0092,28523
2011,5000165050,"Shoreham town, Addison County, Vermont",DP03_0093,41000
2011,5000165050,"Shoreham town, Addison County, Vermont",DP03_0094,31500
2011,5000170075,"Starksboro town, Addison County, Vermont",DP03_0092,33917
2011,5000170075,"Starksboro town, Addison County, Vermont",DP03_0093,49583
2011,5000170075,"Starksboro town, Addison County, Vermont",DP03_0094,41750
2011,5000174650,"Vergennes city, Addison County, Vermont",DP03_0092,23592
2011,5000174650,"Vergennes city, Addison County, Vermont",DP03_0093,48268
2011,5000174650,"Vergennes city, Addison County, Vermont",DP03_0094,31458
2011,5000176075,"Waltham town, Addison County, Vermont",DP03_0092,34028
2011,5000176075,"Waltham town, Addison County, Vermont",DP03_0093,62813
2011,5000176075,"Waltham town, Addison County, Vermont",DP03_0094,50938
2011,5000183275,"Weybridge town, Addison County, Vermont",DP03_0092,32417
2011,5000183275,"Weybridge town, Addison County, Vermont",DP03_0093,54286
2011,5000183275,"Weybridge town, Addison County, Vermont",DP03_0094,36250
2011,5000183800,"Whiting town, Addison County, Vermont",DP03_0092,25117
2011,5000183800,"Whiting town, Addison County, Vermont",DP03_0093,28750
2011,5000183800,"Whiting town, Addison County, Vermont",DP03_0094,31607
2011,5000301450,"Arlington town, Bennington County, Vermont",DP03_0092,28534
2011,5000301450,"Arlington town, Bennington County, Vermont",DP03_0093,43450
2011,5000301450,"Arlington town, Bennington County, Vermont",DP03_0094,36923
2011,5000304825,"Bennington town, Bennington County, Vermont",DP03_0092,21539
2011,5000304825,"Bennington town, Bennington County, Vermont",DP03_0093,41842
2011,5000304825,"Bennington town, Bennington County, Vermont",DP03_0094,30731
2011,5000317725,"Dorset town, Bennington County, Vermont",DP03_0092,25457
2011,5000317725,"Dorset town, Bennington County, Vermont",DP03_0093,34907
2011,5000317725,"Dorset town, Bennington County, Vermont",DP03_0094,39038
2011,5000327962,"Glastenbury town, Bennington County, Vermont",DP03_0092,NA
2011,5000327962,"Glastenbury town, Bennington County, Vermont",DP03_0093,NA
2011,5000327962,"Glastenbury town, Bennington County, Vermont",DP03_0094,NA
2011,5000339025,"Landgrove town, Bennington County, Vermont",DP03_0092,27875
2011,5000339025,"Landgrove town, Bennington County, Vermont",DP03_0093,32019
2011,5000339025,"Landgrove town, Bennington County, Vermont",DP03_0094,20833
2011,5000342850,"Manchester town, Bennington County, Vermont",DP03_0092,24355
2011,5000342850,"Manchester town, Bennington County, Vermont",DP03_0093,56250
2011,5000342850,"Manchester town, Bennington County, Vermont",DP03_0094,40687
2011,5000355000,"Peru town, Bennington County, Vermont",DP03_0092,27727
2011,5000355000,"Peru town, Bennington County, Vermont",DP03_0093,37917
2011,5000355000,"Peru town, Bennington County, Vermont",DP03_0094,46071
2011,5000357025,"Pownal town, Bennington County, Vermont",DP03_0092,30669
2011,5000357025,"Pownal town, Bennington County, Vermont",DP03_0093,39059
2011,5000357025,"Pownal town, Bennington County, Vermont",DP03_0094,30938
2011,5000358600,"Readsboro town, Bennington County, Vermont",DP03_0092,26000
2011,5000358600,"Readsboro town, Bennington County, Vermont",DP03_0093,60833
2011,5000358600,"Readsboro town, Bennington County, Vermont",DP03_0094,30750
2011,5000361000,"Rupert town, Bennington County, Vermont",DP03_0092,20972
2011,5000361000,"Rupert town, Bennington County, Vermont",DP03_0093,30391
2011,5000361000,"Rupert town, Bennington County, Vermont",DP03_0094,45750
2011,5000362875,"Sandgate town, Bennington County, Vermont",DP03_0092,25192
2011,5000362875,"Sandgate town, Bennington County, Vermont",DP03_0093,32188
2011,5000362875,"Sandgate town, Bennington County, Vermont",DP03_0094,35395
2011,5000363175,"Searsburg town, Bennington County, Vermont",DP03_0092,16442
2011,5000363175,"Searsburg town, Bennington County, Vermont",DP03_0093,40625
2011,5000363175,"Searsburg town, Bennington County, Vermont",DP03_0094,NA
2011,5000363550,"Shaftsbury town, Bennington County, Vermont",DP03_0092,29867
2011,5000363550,"Shaftsbury town, Bennington County, Vermont",DP03_0093,49102
2011,5000363550,"Shaftsbury town, Bennington County, Vermont",DP03_0094,37448
2011,5000369775,"Stamford town, Bennington County, Vermont",DP03_0092,33393
2011,5000369775,"Stamford town, Bennington County, Vermont",DP03_0093,52000
2011,5000369775,"Stamford town, Bennington County, Vermont",DP03_0094,38750
2011,5000371425,"Sunderland town, Bennington County, Vermont",DP03_0092,31936
2011,5000371425,"Sunderland town, Bennington County, Vermont",DP03_0093,38426
2011,5000371425,"Sunderland town, Bennington County, Vermont",DP03_0094,37188
2011,5000385075,"Winhall town, Bennington County, Vermont",DP03_0092,26118
2011,5000385075,"Winhall town, Bennington County, Vermont",DP03_0093,33958
2011,5000385075,"Winhall town, Bennington County, Vermont",DP03_0094,38250
2011,5000385675,"Woodford town, Bennington County, Vermont",DP03_0092,22353
2011,5000385675,"Woodford town, Bennington County, Vermont",DP03_0093,29375
2011,5000385675,"Woodford town, Bennington County, Vermont",DP03_0094,30208
2011,5000502875,"Barnet town, Caledonia County, Vermont",DP03_0092,25375
2011,5000502875,"Barnet town, Caledonia County, Vermont",DP03_0093,44183
2011,5000502875,"Barnet town, Caledonia County, Vermont",DP03_0094,31384
2011,5000510450,"Burke town, Caledonia County, Vermont",DP03_0092,28631
2011,5000510450,"Burke town, Caledonia County, Vermont",DP03_0093,40577
2011,5000510450,"Burke town, Caledonia County, Vermont",DP03_0094,34167
2011,5000517125,"Danville town, Caledonia County, Vermont",DP03_0092,29908
2011,5000517125,"Danville town, Caledonia County, Vermont",DP03_0093,45875
2011,5000517125,"Danville town, Caledonia County, Vermont",DP03_0094,33947
2011,5000530550,"Groton town, Caledonia County, Vermont",DP03_0092,25677
2011,5000530550,"Groton town, Caledonia County, Vermont",DP03_0093,42697
2011,5000530550,"Groton town, Caledonia County, Vermont",DP03_0094,27115
2011,5000531825,"Hardwick town, Caledonia County, Vermont",DP03_0092,25000
2011,5000531825,"Hardwick town, Caledonia County, Vermont",DP03_0093,33835
2011,5000531825,"Hardwick town, Caledonia County, Vermont",DP03_0094,27180
2011,5000537900,"Kirby town, Caledonia County, Vermont",DP03_0092,32583
2011,5000537900,"Kirby town, Caledonia County, Vermont",DP03_0093,41875
2011,5000537900,"Kirby town, Caledonia County, Vermont",DP03_0094,33583
2011,5000541725,"Lyndon town, Caledonia County, Vermont",DP03_0092,18838
2011,5000541725,"Lyndon town, Caledonia County, Vermont",DP03_0093,40714
2011,5000541725,"Lyndon town, Caledonia County, Vermont",DP03_0094,31659
2011,5000547725,"Newark town, Caledonia County, Vermont",DP03_0092,27443
2011,5000547725,"Newark town, Caledonia County, Vermont",DP03_0093,34327
2011,5000547725,"Newark town, Caledonia County, Vermont",DP03_0094,27222
2011,5000554400,"Peacham town, Caledonia County, Vermont",DP03_0092,31563
2011,5000554400,"Peacham town, Caledonia County, Vermont",DP03_0093,45078
2011,5000554400,"Peacham town, Caledonia County, Vermont",DP03_0094,43958
2011,5000561525,"Ryegate town, Caledonia County, Vermont",DP03_0092,28281
2011,5000561525,"Ryegate town, Caledonia County, Vermont",DP03_0093,36667
2011,5000561525,"Ryegate town, Caledonia County, Vermont",DP03_0094,29450
2011,5000562200,"St. Johnsbury town, Caledonia County, Vermont",DP03_0092,23529
2011,5000562200,"St. Johnsbury town, Caledonia County, Vermont",DP03_0093,42894
2011,5000562200,"St. Johnsbury town, Caledonia County, Vermont",DP03_0094,30729
2011,5000564075,"Sheffield town, Caledonia County, Vermont",DP03_0092,24750
2011,5000564075,"Sheffield town, Caledonia County, Vermont",DP03_0093,35972
2011,5000564075,"Sheffield town, Caledonia County, Vermont",DP03_0094,40500
2011,5000569925,"Stannard town, Caledonia County, Vermont",DP03_0092,20781
2011,5000569925,"Stannard town, Caledonia County, Vermont",DP03_0093,50250
2011,5000569925,"Stannard town, Caledonia County, Vermont",DP03_0094,21250
2011,5000571575,"Sutton town, Caledonia County, Vermont",DP03_0092,25161
2011,5000571575,"Sutton town, Caledonia County, Vermont",DP03_0093,32464
2011,5000571575,"Sutton town, Caledonia County, Vermont",DP03_0094,30217
2011,5000575700,"Walden town, Caledonia County, Vermont",DP03_0092,25865
2011,5000575700,"Walden town, Caledonia County, Vermont",DP03_0093,31136
2011,5000575700,"Walden town, Caledonia County, Vermont",DP03_0094,37083
2011,5000577125,"Waterford town, Caledonia County, Vermont",DP03_0092,35094
2011,5000577125,"Waterford town, Caledonia County, Vermont",DP03_0093,51548
2011,5000577125,"Waterford town, Caledonia County, Vermont",DP03_0094,40268
2011,5000583500,"Wheelock town, Caledonia County, Vermont",DP03_0092,26576
2011,5000583500,"Wheelock town, Caledonia County, Vermont",DP03_0093,43929
2011,5000583500,"Wheelock town, Caledonia County, Vermont",DP03_0094,30592
2011,5000706550,"Bolton town, Chittenden County, Vermont",DP03_0092,37039
2011,5000706550,"Bolton town, Chittenden County, Vermont",DP03_0093,45357
2011,5000706550,"Bolton town, Chittenden County, Vermont",DP03_0094,43214
2011,5000710300,"Buels gore, Chittenden County, Vermont",DP03_0092,19375
2011,5000710300,"Buels gore, Chittenden County, Vermont",DP03_0093,42083
2011,5000710300,"Buels gore, Chittenden County, Vermont",DP03_0094,NA
2011,5000710675,"Burlington city, Chittenden County, Vermont",DP03_0092,17063
2011,5000710675,"Burlington city, Chittenden County, Vermont",DP03_0093,39604
2011,5000710675,"Burlington city, Chittenden County, Vermont",DP03_0094,35862
2011,5000713300,"Charlotte town, Chittenden County, Vermont",DP03_0092,40865
2011,5000713300,"Charlotte town, Chittenden County, Vermont",DP03_0093,73750
2011,5000713300,"Charlotte town, Chittenden County, Vermont",DP03_0094,42201
2011,5000714875,"Colchester town, Chittenden County, Vermont",DP03_0092,29064
2011,5000714875,"Colchester town, Chittenden County, Vermont",DP03_0093,50762
2011,5000714875,"Colchester town, Chittenden County, Vermont",DP03_0094,40596
2011,5000724175,"Essex town, Chittenden County, Vermont",DP03_0092,35015
2011,5000724175,"Essex town, Chittenden County, Vermont",DP03_0093,52211
2011,5000724175,"Essex town, Chittenden County, Vermont",DP03_0094,44144
2011,5000733475,"Hinesburg town, Chittenden County, Vermont",DP03_0092,40111
2011,5000733475,"Hinesburg town, Chittenden County, Vermont",DP03_0093,56324
2011,5000733475,"Hinesburg town, Chittenden County, Vermont",DP03_0094,45625
2011,5000734600,"Huntington town, Chittenden County, Vermont",DP03_0092,40164
2011,5000734600,"Huntington town, Chittenden County, Vermont",DP03_0093,51905
2011,5000734600,"Huntington town, Chittenden County, Vermont",DP03_0094,43606
2011,5000736700,"Jericho town, Chittenden County, Vermont",DP03_0092,42035
2011,5000736700,"Jericho town, Chittenden County, Vermont",DP03_0093,55600
2011,5000736700,"Jericho town, Chittenden County, Vermont",DP03_0094,44135
2011,5000745250,"Milton town, Chittenden County, Vermont",DP03_0092,35515
2011,5000745250,"Milton town, Chittenden County, Vermont",DP03_0093,46199
2011,5000745250,"Milton town, Chittenden County, Vermont",DP03_0094,38044
2011,5000759275,"Richmond town, Chittenden County, Vermont",DP03_0092,34051
2011,5000759275,"Richmond town, Chittenden County, Vermont",DP03_0093,51761
2011,5000759275,"Richmond town, Chittenden County, Vermont",DP03_0094,41583
2011,5000762050,"St. George town, Chittenden County, Vermont",DP03_0092,26902
2011,5000762050,"St. George town, Chittenden County, Vermont",DP03_0093,45625
2011,5000762050,"St. George town, Chittenden County, Vermont",DP03_0094,32083
2011,5000764300,"Shelburne town, Chittenden County, Vermont",DP03_0092,36007
2011,5000764300,"Shelburne town, Chittenden County, Vermont",DP03_0093,84417
2011,5000764300,"Shelburne town, Chittenden County, Vermont",DP03_0094,44883
2011,5000766175,"South Burlington city, Chittenden County, Vermont",DP03_0092,32816
2011,5000766175,"South Burlington city, Chittenden County, Vermont",DP03_0093,52124
2011,5000766175,"South Burlington city, Chittenden County, Vermont",DP03_0094,47578
2011,5000773975,"Underhill town, Chittenden County, Vermont",DP03_0092,42401
2011,5000773975,"Underhill town, Chittenden County, Vermont",DP03_0093,57879
2011,5000773975,"Underhill town, Chittenden County, Vermont",DP03_0094,49091
2011,5000780350,"Westford town, Chittenden County, Vermont",DP03_0092,38447
2011,5000780350,"Westford town, Chittenden County, Vermont",DP03_0093,60185
2011,5000780350,"Westford town, Chittenden County, Vermont",DP03_0094,45893
2011,5000784475,"Williston town, Chittenden County, Vermont",DP03_0092,45350
2011,5000784475,"Williston town, Chittenden County, Vermont",DP03_0093,67094
2011,5000784475,"Williston town, Chittenden County, Vermont",DP03_0094,46778
2011,5000785150,"Winooski city, Chittenden County, Vermont",DP03_0092,28915
2011,5000785150,"Winooski city, Chittenden County, Vermont",DP03_0093,35786
2011,5000785150,"Winooski city, Chittenden County, Vermont",DP03_0094,37843
2011,5000902125,"Averill town, Essex County, Vermont",DP03_0092,NA
2011,5000902125,"Averill town, Essex County, Vermont",DP03_0093,NA
2011,5000902125,"Averill town, Essex County, Vermont",DP03_0094,NA
2011,5000902162,"Avery's gore, Essex County, Vermont",DP03_0092,NA
2011,5000902162,"Avery's gore, Essex County, Vermont",DP03_0093,NA
2011,5000902162,"Avery's gore, Essex County, Vermont",DP03_0094,NA
2011,5000906325,"Bloomfield town, Essex County, Vermont",DP03_0092,20972
2011,5000906325,"Bloomfield town, Essex County, Vermont",DP03_0093,47708
2011,5000906325,"Bloomfield town, Essex County, Vermont",DP03_0094,29792
2011,5000908725,"Brighton town, Essex County, Vermont",DP03_0092,20547
2011,5000908725,"Brighton town, Essex County, Vermont",DP03_0093,43333
2011,5000908725,"Brighton town, Essex County, Vermont",DP03_0094,31136
2011,5000910075,"Brunswick town, Essex County, Vermont",DP03_0092,19583
2011,5000910075,"Brunswick town, Essex County, Vermont",DP03_0093,30156
2011,5000910075,"Brunswick town, Essex County, Vermont",DP03_0094,32083
2011,5000911800,"Canaan town, Essex County, Vermont",DP03_0092,18088
2011,5000911800,"Canaan town, Essex County, Vermont",DP03_0093,33482
2011,5000911800,"Canaan town, Essex County, Vermont",DP03_0094,31667
2011,5000915250,"Concord town, Essex County, Vermont",DP03_0092,26557
2011,5000915250,"Concord town, Essex County, Vermont",DP03_0093,38281
2011,5000915250,"Concord town, Essex County, Vermont",DP03_0094,29167
2011,5000921250,"East Haven town, Essex County, Vermont",DP03_0092,21563
2011,5000921250,"East Haven town, Essex County, Vermont",DP03_0093,30750
2011,5000921250,"East Haven town, Essex County, Vermont",DP03_0094,28472
2011,5000925975,"Ferdinand town, Essex County, Vermont",DP03_0092,10625
2011,5000925975,"Ferdinand town, Essex County, Vermont",DP03_0093,NA
2011,5000925975,"Ferdinand town, Essex County, Vermont",DP03_0094,NA
2011,5000929125,"Granby town, Essex County, Vermont",DP03_0092,33523
2011,5000929125,"Granby town, Essex County, Vermont",DP03_0093,37500
2011,5000929125,"Granby town, Essex County, Vermont",DP03_0094,32500
2011,5000930775,"Guildhall town, Essex County, Vermont",DP03_0092,26917
2011,5000930775,"Guildhall town, Essex County, Vermont",DP03_0093,40000
2011,5000930775,"Guildhall town, Essex County, Vermont",DP03_0094,33846
2011,5000939700,"Lemington town, Essex County, Vermont",DP03_0092,30313
2011,5000939700,"Lemington town, Essex County, Vermont",DP03_0093,35208
2011,5000939700,"Lemington town, Essex County, Vermont",DP03_0094,30625
2011,5000939775,"Lewis town, Essex County, Vermont",DP03_0092,NA
2011,5000939775,"Lewis town, Essex County, Vermont",DP03_0093,NA
2011,5000939775,"Lewis town, Essex County, Vermont",DP03_0094,NA
2011,5000941425,"Lunenburg town, Essex County, Vermont",DP03_0092,24800
2011,5000941425,"Lunenburg town, Essex County, Vermont",DP03_0093,37315
2011,5000941425,"Lunenburg town, Essex County, Vermont",DP03_0094,26731
2011,5000942475,"Maidstone town, Essex County, Vermont",DP03_0092,27361
2011,5000942475,"Maidstone town, Essex County, Vermont",DP03_0093,38750
2011,5000942475,"Maidstone town, Essex County, Vermont",DP03_0094,40750
2011,5000952750,"Norton town, Essex County, Vermont",DP03_0092,35250
2011,5000952750,"Norton town, Essex County, Vermont",DP03_0093,54583
2011,5000952750,"Norton town, Essex County, Vermont",DP03_0094,55417
2011,5000975175,"Victory town, Essex County, Vermont",DP03_0092,24792
2011,5000975175,"Victory town, Essex County, Vermont",DP03_0093,35000
2011,5000975175,"Victory town, Essex County, Vermont",DP03_0094,34286
2011,5000976337,"Warner's grant, Essex County, Vermont",DP03_0092,NA
2011,5000976337,"Warner's grant, Essex County, Vermont",DP03_0093,NA
2011,5000976337,"Warner's grant, Essex County, Vermont",DP03_0094,NA
2011,5000976562,"Warren's gore, Essex County, Vermont",DP03_0092,12500
2011,5000976562,"Warren's gore, Essex County, Vermont",DP03_0093,NA
2011,5000976562,"Warren's gore, Essex County, Vermont",DP03_0094,NA
2011,5001102500,"Bakersfield town, Franklin County, Vermont",DP03_0092,29535
2011,5001102500,"Bakersfield town, Franklin County, Vermont",DP03_0093,40192
2011,5001102500,"Bakersfield town, Franklin County, Vermont",DP03_0094,34191
2011,5001105425,"Berkshire town, Franklin County, Vermont",DP03_0092,28382
2011,5001105425,"Berkshire town, Franklin County, Vermont",DP03_0093,44583
2011,5001105425,"Berkshire town, Franklin County, Vermont",DP03_0094,35000
2011,5001123875,"Enosburg town, Franklin County, Vermont",DP03_0092,30781
2011,5001123875,"Enosburg town, Franklin County, Vermont",DP03_0093,42105
2011,5001123875,"Enosburg town, Franklin County, Vermont",DP03_0094,35685
2011,5001124925,"Fairfax town, Franklin County, Vermont",DP03_0092,39848
2011,5001124925,"Fairfax town, Franklin County, Vermont",DP03_0093,52847
2011,5001124925,"Fairfax town, Franklin County, Vermont",DP03_0094,46125
2011,5001125225,"Fairfield town, Franklin County, Vermont",DP03_0092,26474
2011,5001125225,"Fairfield town, Franklin County, Vermont",DP03_0093,34414
2011,5001125225,"Fairfield town, Franklin County, Vermont",DP03_0094,37200
2011,5001126500,"Fletcher town, Franklin County, Vermont",DP03_0092,34479
2011,5001126500,"Fletcher town, Franklin County, Vermont",DP03_0093,49338
2011,5001126500,"Fletcher town, Franklin County, Vermont",DP03_0094,42500
2011,5001127100,"Franklin town, Franklin County, Vermont",DP03_0092,34464
2011,5001127100,"Franklin town, Franklin County, Vermont",DP03_0093,42121
2011,5001127100,"Franklin town, Franklin County, Vermont",DP03_0094,36223
2011,5001127700,"Georgia town, Franklin County, Vermont",DP03_0092,34583
2011,5001127700,"Georgia town, Franklin County, Vermont",DP03_0093,47500
2011,5001127700,"Georgia town, Franklin County, Vermont",DP03_0094,45446
2011,5001133025,"Highgate town, Franklin County, Vermont",DP03_0092,22674
2011,5001133025,"Highgate town, Franklin County, Vermont",DP03_0093,40673
2011,5001133025,"Highgate town, Franklin County, Vermont",DP03_0094,30774
2011,5001145850,"Montgomery town, Franklin County, Vermont",DP03_0092,31563
2011,5001145850,"Montgomery town, Franklin County, Vermont",DP03_0093,41563
2011,5001145850,"Montgomery town, Franklin County, Vermont",DP03_0094,46875
2011,5001159125,"Richford town, Franklin County, Vermont",DP03_0092,22305
2011,5001159125,"Richford town, Franklin County, Vermont",DP03_0093,36422
2011,5001159125,"Richford town, Franklin County, Vermont",DP03_0094,25644
2011,5001161675,"St. Albans city, Franklin County, Vermont",DP03_0092,32053
2011,5001161675,"St. Albans city, Franklin County, Vermont",DP03_0093,44804
2011,5001161675,"St. Albans city, Franklin County, Vermont",DP03_0094,38448
2011,5001161750,"St. Albans town, Franklin County, Vermont",DP03_0092,34904
2011,5001161750,"St. Albans town, Franklin County, Vermont",DP03_0093,43969
2011,5001161750,"St. Albans town, Franklin County, Vermont",DP03_0094,46202
2011,5001164600,"Sheldon town, Franklin County, Vermont",DP03_0092,27309
2011,5001164600,"Sheldon town, Franklin County, Vermont",DP03_0093,36635
2011,5001164600,"Sheldon town, Franklin County, Vermont",DP03_0094,31429
2011,5001171725,"Swanton town, Franklin County, Vermont",DP03_0092,35510
2011,5001171725,"Swanton town, Franklin County, Vermont",DP03_0093,46163
2011,5001171725,"Swanton town, Franklin County, Vermont",DP03_0094,39250
2011,5001300700,"Alburg town, Grand Isle County, Vermont",DP03_0092,30821
2011,5001300700,"Alburg town, Grand Isle County, Vermont",DP03_0093,46852
2011,5001300700,"Alburg town, Grand Isle County, Vermont",DP03_0094,33421
2011,5001329275,"Grand Isle town, Grand Isle County, Vermont",DP03_0092,36797
2011,5001329275,"Grand Isle town, Grand Isle County, Vermont",DP03_0093,49083
2011,5001329275,"Grand Isle town, Grand Isle County, Vermont",DP03_0094,38750
2011,5001335875,"Isle La Motte town, Grand Isle County, Vermont",DP03_0092,22102
2011,5001335875,"Isle La Motte town, Grand Isle County, Vermont",DP03_0093,49583
2011,5001335875,"Isle La Motte town, Grand Isle County, Vermont",DP03_0094,46250
2011,5001350650,"North Hero town, Grand Isle County, Vermont",DP03_0092,34375
2011,5001350650,"North Hero town, Grand Isle County, Vermont",DP03_0093,47917
2011,5001350650,"North Hero town, Grand Isle County, Vermont",DP03_0094,50625
2011,5001367000,"South Hero town, Grand Isle County, Vermont",DP03_0092,31282
2011,5001367000,"South Hero town, Grand Isle County, Vermont",DP03_0093,55707
2011,5001367000,"South Hero town, Grand Isle County, Vermont",DP03_0094,38824
2011,5001504375,"Belvidere town, Lamoille County, Vermont",DP03_0092,26750
2011,5001504375,"Belvidere town, Lamoille County, Vermont",DP03_0093,50000
2011,5001504375,"Belvidere town, Lamoille County, Vermont",DP03_0094,34375
2011,5001511500,"Cambridge town, Lamoille County, Vermont",DP03_0092,34888
2011,5001511500,"Cambridge town, Lamoille County, Vermont",DP03_0093,47068
2011,5001511500,"Cambridge town, Lamoille County, Vermont",DP03_0094,36316
2011,5001523500,"Eden town, Lamoille County, Vermont",DP03_0092,26225
2011,5001523500,"Eden town, Lamoille County, Vermont",DP03_0093,35625
2011,5001523500,"Eden town, Lamoille County, Vermont",DP03_0094,27847
2011,5001523725,"Elmore town, Lamoille County, Vermont",DP03_0092,34750
2011,5001523725,"Elmore town, Lamoille County, Vermont",DP03_0093,49676
2011,5001523725,"Elmore town, Lamoille County, Vermont",DP03_0094,32583
2011,5001535050,"Hyde Park town, Lamoille County, Vermont",DP03_0092,27221
2011,5001535050,"Hyde Park town, Lamoille County, Vermont",DP03_0093,39375
2011,5001535050,"Hyde Park town, Lamoille County, Vermont",DP03_0094,30263
2011,5001537075,"Johnson town, Lamoille County, Vermont",DP03_0092,16219
2011,5001537075,"Johnson town, Lamoille County, Vermont",DP03_0093,29354
2011,5001537075,"Johnson town, Lamoille County, Vermont",DP03_0094,28500
2011,5001546675,"Morristown town, Lamoille County, Vermont",DP03_0092,31397
2011,5001546675,"Morristown town, Lamoille County, Vermont",DP03_0093,44810
2011,5001546675,"Morristown town, Lamoille County, Vermont",DP03_0094,36417
2011,5001570525,"Stowe town, Lamoille County, Vermont",DP03_0092,25750
2011,5001570525,"Stowe town, Lamoille County, Vermont",DP03_0093,50091
2011,5001570525,"Stowe town, Lamoille County, Vermont",DP03_0094,25234
2011,5001577425,"Waterville town, Lamoille County, Vermont",DP03_0092,29688
2011,5001577425,"Waterville town, Lamoille County, Vermont",DP03_0093,34583
2011,5001577425,"Waterville town, Lamoille County, Vermont",DP03_0094,34688
2011,5001585375,"Wolcott town, Lamoille County, Vermont",DP03_0092,25337
2011,5001585375,"Wolcott town, Lamoille County, Vermont",DP03_0093,33056
2011,5001585375,"Wolcott town, Lamoille County, Vermont",DP03_0094,27778
2011,5001707375,"Bradford town, Orange County, Vermont",DP03_0092,32119
2011,5001707375,"Bradford town, Orange County, Vermont",DP03_0093,41771
2011,5001707375,"Bradford town, Orange County, Vermont",DP03_0094,41768
2011,5001707600,"Braintree town, Orange County, Vermont",DP03_0092,24444
2011,5001707600,"Braintree town, Orange County, Vermont",DP03_0093,38594
2011,5001707600,"Braintree town, Orange County, Vermont",DP03_0094,31098
2011,5001709325,"Brookfield town, Orange County, Vermont",DP03_0092,31311
2011,5001709325,"Brookfield town, Orange County, Vermont",DP03_0093,42283
2011,5001709325,"Brookfield town, Orange County, Vermont",DP03_0094,41350
2011,5001713525,"Chelsea town, Orange County, Vermont",DP03_0092,25100
2011,5001713525,"Chelsea town, Orange County, Vermont",DP03_0093,38906
